year,mean_ASAP:FPAR,mean_ASAP:RAIN,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,koppen_class,yield
1985,23.419516011423887,10.2261733770202,0.1896949175905936,20.54693020797438,189951.06225773093,160.02987353352967,9.743381821093157,0.0459820614600013,3.711719709956976,8746.101193522083,24.137290993397002,6.875946448229582,4,912.5
1986,23.419516011423887,10.449997014727076,0.19522191684295956,20.66193271179994,184089.4264643661,158.359119318279,9.743381821093157,0.04637018156566167,3.630657275591998,8426.581146350018,23.995814897633107,6.459958308748037,4,835.5
1987,23.419516011423887,10.41899061340823,0.19279749733236656,20.816450006432003,187411.48080843248,156.8186066505037,9.743381821093157,0.040253517741783096,3.994991326615475,9709.183158599826,25.271126810845573,6.326349572840062,4,840.8
1988,23.419516011423887,12.431087181279787,0.2087983183556987,20.608472072415882,185238.22871380195,153.18025967612436,9.743381821093157,0.042072748046118304,3.7091824235370114,9755.970250528699,26.376546224437757,6.4077503042121755,4,892.5
1989,23.419516011423887,6.699052049877694,0.20361897126132003,21.34071838359038,190908.70444863904,164.04421788723843,9.743381821093157,0.041311269875422926,2.9761449128935933,7180.255872747728,23.2604646854118,6.707405742452114,4,837.4
1990,23.419516011423887,7.552363503568951,0.20113495744996474,21.40571070710818,191590.8561821055,164.01265147802445,9.743381821093157,0.048748067649840535,3.3203329209757424,7471.039141837828,27.847469737659985,7.166629975767638,4,1012.9
1991,23.419516011423887,9.10018826002685,0.2033891519396986,21.199419495132233,187059.4808791112,159.187876010261,9.743381821093157,0.04194523789606187,3.4491962482985596,7739.040283953333,24.727204765970043,6.5536456722125624,4,805.6
1992,23.419516011423887,8.406152336430623,0.21084961595880067,19.51641186575095,185033.98062601857,154.62001847552264,9.743381821093157,0.041222182099075605,3.690705630727637,8332.65666537424,23.529915144432998,7.253467894649869,4,599.9
1993,23.419516011423887,11.774321850753573,0.2191665297339097,20.612987591160667,185419.4992631857,150.87262277367407,9.743381821093157,0.041872549859000026,3.7778775807756784,8447.936305315723,27.29947764860448,6.099855161001631,4,589.7
1994,23.419516011423887,9.256320281348742,0.21797535339290794,21.78389895293448,186682.94867851265,150.42562085006364,9.743381821093157,0.048665131178253794,3.5519635074480713,8351.064270548484,26.650357325492486,5.872365726976853,4,743.1
1995,23.419516011423887,8.655864071131004,0.21328927819063317,21.268932246499592,189077.40414694382,157.1152022250763,9.743381821093157,0.04359046730608994,3.6132396099675272,7456.392111528545,27.283035085618188,6.421412659684012,4,805.2
1996,23.419516011423887,10.013076791341085,0.2064724510004904,22.125440918736988,185615.45834201717,158.26277558767623,9.743381821093157,0.04479749467148152,3.657374810386494,8097.92567653743,26.581087651313066,6.024812734102909,4,866.7
1997,23.419516011423887,7.83016729630026,0.20998006342642375,20.743387447463142,187496.81699265676,156.05791510052867,9.743381821093157,0.04556613962840646,3.6697103872557295,7810.551927912403,25.729536352100947,6.2461205466197445,4,756.6
1998,23.419516011423887,9.820979181592076,0.2228971567332889,22.33129756483767,188589.77371407475,157.06002490878552,9.743381821093157,0.04294476281514487,3.5209082342865843,7299.1980766154775,26.874375955499133,6.167698397804242,4,807.1
1999,23.419516011423887,9.265683077841071,0.20876735804390792,22.67395610279507,191799.0616990018,155.87396717231388,9.743381821093157,0.04321919919313321,3.4865308355442726,6515.488627259223,23.366797399123417,5.584197270329326,4,615.4
2000,15.525734451833278,9.586920037962319,0.20009634885155084,22.04969546529982,191663.7748605402,151.53839338841664,6.755737161588453,0.04374711034608794,3.3927994651207634,7421.325464257736,19.723333676910354,6.000172420130538,4,320.0
2001,23.476225439850708,10.856054758048202,0.20943222299305753,22.45743088920911,189550.88062182756,161.48926399066556,9.804457774848851,0.049256820537877104,3.394410541269635,7549.612355798146,25.890829922764436,7.0065629236717255,4,740.5
2002,23.419516011423887,10.28861611515876,0.21571804751929172,21.817569644914734,188008.81707143536,159.87690192385347,10.323640200545062,0.051018341504976326,3.5536539238762477,7913.703481003661,27.70833235349943,7.252443716466825,4,1570.3
2003,22.89549912822582,10.31757814981126,0.21391610026905045,21.800053093168472,187468.8898479944,159.81341438703092,9.435077231171105,0.054331793954716816,3.5981815690925547,9466.018642212159,26.092261111914997,6.891894432618793,4,1359.0
2004,24.216986576610296,10.081962656458217,0.2217596665187931,21.82351151439879,188784.74119355285,158.06246579236506,9.273109748175447,0.04808170128827426,3.555444787083444,7861.872613249723,24.97196097113509,6.468525474861174,4,1189.8
2005,21.557313305896002,9.102675085353832,0.208586534117977,22.07192873292499,189695.96903069085,159.3112704242672,8.512354206815365,0.040328334228629664,3.441072225089432,7274.332483895104,22.284865218024624,6.127462306655094,4,873.8
2006,22.443300730656148,12.893864824029558,0.2132903026953634,22.09654290146298,187865.80097120983,157.25683356887308,9.638880538356275,0.03894329559698975,3.593160874284897,7806.789979448617,23.98156874525136,6.098002357114539,4,1378.3
2007,21.974562938904565,8.821298027667137,0.1949222818002217,22.051140205727684,187929.87300562765,158.10669985774913,9.21157161958021,0.04089149756188192,3.6198871052070833,7419.775585314872,23.813664874445266,6.241706009863345,4,1403.1
2008,16.94684689498036,6.704166105120401,0.185605154226998,22.223042119708325,192696.8613333307,160.84072978972426,7.518951679114085,0.03631152218235173,3.552794542136379,6827.803821867314,20.45931982660103,6.501191894870941,4,1367.8
2009,18.743219470565773,9.654662747184402,0.18377300653351736,21.894433663951027,188564.8814855195,159.59161211007822,8.64038818166375,0.04015587201724727,3.636249906726449,8226.362258576079,22.591719864761785,6.647103045892585,4,1875.6
2010,22.810130053298494,9.109484714152027,0.18371913246824984,23.461084491676754,188699.933298876,161.37377522773633,9.794012989729614,0.04291182869160402,3.465481196285182,8388.142724708525,24.906066061405838,7.380794602223781,4,1987.2
2011,20.38740285677038,8.797608958181181,0.1882205408987578,21.275721586412853,189632.08991433564,157.78297008837987,9.199508334618443,0.04370129167053555,3.469192483103001,7896.30989456466,23.359596633410945,6.69575699510807,4,1955.2
2012,19.452170775700868,9.645688876604295,0.1864460941826848,22.253533078564537,189154.57392578034,160.2154132405764,8.98470465704137,0.04432103149648299,3.4022520143383046,7889.689701861211,22.87268722934398,6.97684074440635,4,2418.1
2013,25.073560338314515,10.339972631440396,0.1983037344355579,21.652654571665657,189254.20271928114,157.7009137843715,9.8543209236777,0.03994961253907489,3.1044923297750864,7749.114777599262,24.48303541547581,6.523134385183755,4,2306.8
2014,26.734237941237755,9.16283002825609,0.20393769489945043,22.3840954138173,187064.76774451256,158.8543252143269,9.60752143914662,0.042246883010761224,3.0783501999459357,7360.3134037550335,23.821799655216008,6.145825572065406,4,2396.4
2015,25.896346267452266,8.80282194126928,0.20097569276707786,22.400068359242546,187702.6284553154,159.70197775420192,9.743381821093157,0.047816589856006286,3.1701616011758165,7413.774573322756,24.323675221370184,6.375976472667674,4,2861.7
2016,25.798918292078916,10.737241512925387,0.19521745674144356,22.31616464919514,188787.15241281607,159.02123960780452,9.503837130223332,0.0449039225220593,3.0307301512505385,7853.147211613174,22.79888090411736,6.110224313943906,4,3318.1
2017,22.896435717281047,9.403853780413296,0.18775266463988122,22.496543089548748,189706.95843700052,160.37926310274824,10.100941358287072,0.04499395303977241,3.181383633752658,7329.4352634758625,23.97454631784226,6.549529440348054,4,2839.2
2018,24.037699116975475,16.603910679643008,0.20809685864353294,22.85813572671678,182846.31996425,157.81380062664743,10.135645345844633,0.04391413432769146,2.995002522080795,8220.302151690308,24.87650574998096,6.314081530299237,4,2778.9
2019,32.815239046802155,14.03552409180261,0.2174085374723074,22.06957103146447,185407.90507007638,155.97978587431126,11.39852540167468,0.047695256950817375,3.1304193102851645,8495.18789562983,25.739966616505,6.612126618137835,4,2814.4
2020,29.286443083611776,10.840660454507704,0.2092007014053234,22.580676247676212,187261.2216819949,157.9533874294164,11.25426307403747,0.04508016326685798,3.1556237270173817,7910.895743036591,25.352073458376164,6.913885997476289,4,2944.5
2021,25.50236588189426,7.898635642397319,0.18862276123851662,23.570449471473694,193348.06809423587,161.44773319920967,10.638256471384512,0.04114254919533246,3.0222891442955198,6667.8458593969335,25.85844216927298,6.025984877822206,4,2659.7
2022,21.712281317291414,8.71243829972429,0.19033474819422155,22.987841430637573,190815.21064756054,160.9987962900052,10.033909172320618,0.046442491499310026,3.065890955903428,8198.498519930163,25.706720311200865,6.361615013954217,4,2771.4
1984,49.977825199153735,1.2322086271739954,0.13081971422825384,20.654440274945014,206438.58274374207,145.87766792774997,9.231557871465272,0.03261634291610819,1.3038487845654043,9581.664086453666,39.8389669214704,3.533056852155494,4,3666.8
1985,49.977825199153735,1.7247855589500676,0.1325233864247821,20.93836768909737,204755.82840757686,150.9067948208108,9.231557871465272,0.0339115744113793,1.300447710382844,9215.791147326936,38.882772067273606,4.176681215215389,4,3759.0
1986,49.977825199153735,1.5700273749145663,0.13281947534879399,20.84507821224354,203427.6308210983,150.6905848210698,9.231557871465272,0.033589627490592036,1.2188241978952448,10075.574194915493,41.818094837282246,4.182569076151666,4,3802.8
1987,49.977825199153735,1.3640896950379502,0.1321473483698056,20.362157071078265,205120.04317238022,148.5541949009755,9.231557871465272,0.03310722058886159,1.388379022492191,9976.93246204618,37.543211307705576,3.9445949936222595,4,4715.8
1988,49.977825199153735,1.7915389058518163,0.12956210618046227,20.88585904350987,204875.7464360123,148.0853298389197,9.231557871465272,0.030586991316284177,1.3880720220169525,9547.46283258594,38.687492525473075,3.7892474036763817,4,4751.0
1989,49.977825199153735,1.4641238638264882,0.12948655457012265,20.679281345120184,206711.39780202502,154.4920021524296,9.231557871465272,0.030424245227858065,1.3799290529640513,9570.312482195553,44.24311493049075,4.789478086257348,4,4941.6
1990,49.977825199153735,1.7292044923935366,0.13078393894001053,20.79528648323483,206945.30735032115,153.81547761517473,9.231557871465272,0.03154327484847695,1.306971593519085,8839.291965732415,44.43565753631994,4.640547507880336,4,5196.7
1991,49.977825199153735,1.8420846954274732,0.13385244290902942,20.58198214901818,201127.59895174042,151.37978948389318,9.231557871465272,0.03410946480894233,1.402245184199929,9942.56712652234,40.84728259365875,4.429126136110339,4,4816.3
1992,49.977825199153735,1.647700025534665,0.13559901368002542,20.03690242767334,200655.89851043024,148.33564387843316,9.231557871465272,0.03460969643368493,1.3890506022934792,10165.555979008508,39.77753164074076,4.272756694937329,4,5254.6
1993,49.977825199153735,1.3286533642521179,0.13143004175239403,20.897803487601102,205439.65339407034,147.62482596921475,9.231557871465272,0.03210297066983375,1.4075860214641183,8881.051391743962,34.42132928967366,3.829400698737964,4,5297.0
1994,49.977825199153735,1.7070175983549727,0.13734115017506243,21.27068943006021,203347.5988041261,145.85210795255693,9.231557871465272,0.035652892012553755,1.2439800038168272,9736.057708634738,32.23510956869075,3.3377388019873417,4,5002.6
1995,49.977825199153735,1.2573242254246095,0.13242652549549255,20.968498909914935,206273.31885849277,150.75276166526135,9.231557871465272,0.032849598023724266,1.3626562757330722,9175.386782482594,35.55661336970499,4.028517604999861,4,5422.1
1996,49.977825199153735,1.2505677358087255,0.13289468257393228,21.26095058741393,205430.12061619872,150.79446104635815,9.231557871465272,0.032517945040230804,1.3541976905335167,9841.125114921118,37.21118942434473,3.9622454930536075,4,5638.4
1997,49.977825199153735,1.2935859117947481,0.13278415118259126,21.06669514709049,204489.8819950582,149.13109109974715,9.231557871465272,0.03229213266922808,1.2218633533935122,10052.344994313886,35.99684324400747,3.927233296820708,4,5599.4
1998,49.977825199153735,1.5013960142181901,0.14070393675210555,22.00614204230132,204883.91268485767,149.28639714403258,9.231557871465272,0.033135680375788575,1.2039906059180796,9515.442066589252,33.2343140904024,3.8204065180739963,4,5989.6
1999,49.977825199153735,1.1194155805284678,0.1367952176179531,22.047290916796083,208440.06076971316,147.00848651229606,9.231557871465272,0.0322702485390908,1.1420698708000057,8646.088117919702,33.1422938548266,3.512774040087291,4,6346.7
2000,43.6385363387101,1.5730317457972485,0.14049862245909703,21.079940760577166,205293.74297076536,143.95851974980684,10.001020817986348,0.0343294299263249,1.2000883935281235,10158.620405205093,35.87015592514408,3.208876193953532,4,6342.2
2001,49.252274965039405,1.210535788035916,0.1365249030292779,21.701410320070053,206594.15682099108,151.79351038454362,10.115615186172658,0.032750500240824494,1.1849406072288635,9427.427903834385,33.14695296907384,3.830372533855225,4,6358.0
2002,50.22594705425309,1.5403497772764936,0.13956773034141912,21.803437219725716,205021.32664312664,151.20151118581074,10.295269525021759,0.03389313697884181,1.2735601631931486,9620.29565853693,34.70397513962505,3.9045114990909577,4,6434.5
2003,49.45208736709434,1.4790745217165895,0.13560281381488634,21.483514074926024,205945.96035085502,150.72810861819198,10.177983261783863,0.03304507723416798,1.2624354711031958,9793.211438610402,34.38472384105055,3.7821026496412666,4,6500.1
2004,49.526770118845526,1.884471863521445,0.13460641507273363,21.394261572096084,206429.15624831425,150.52142877409395,9.934150829878037,0.03242636432416178,1.3087756321953878,9440.72471027085,34.19643912397161,3.7871816976384918,4,6556.7
2005,50.29874586998504,1.300756652798802,0.13441667821590592,21.347330058062518,206350.67652739977,150.13789063296005,9.814535601063861,0.03264167506294969,1.2967163861179518,9183.34789784094,31.739697161357146,3.7521125567377767,4,6492.9
2006,50.65556852293458,1.3385825529795494,0.1366712320991764,21.31934788050475,205277.0866977302,150.30025458771485,9.890411665442027,0.034884053094320314,1.3022655039914257,9775.008848237068,29.76771428743086,3.7914408192819176,4,6430.3
2007,50.85955971014284,1.2636859969544871,0.13024762622967345,21.607197765950804,205235.9818054557,150.65620594785014,9.904809000049731,0.03262263703321699,1.2513586591009054,9768.17340918895,28.223787287266607,4.952675932422057,4,6467.3
2008,49.977825199153735,1.2633236313884306,0.13130466281373904,22.036488515359384,207145.00100732403,151.0095606656345,9.602302713833618,0.03195856872811586,1.2493939059288943,9174.83789598912,26.57044162561994,5.7133996576960255,4,6503.1
2009,49.61844564644199,1.2682196915027735,0.12575004709091764,22.025147018609225,207629.9928738673,151.2282204811308,9.381529771387276,0.030882848562972423,1.172704307493696,8542.548827486635,25.70023548204208,5.38375198220008,4,6382.9
2010,47.93325868659949,1.0220888111508484,0.12690214589291873,22.954713808165657,208208.07174018866,153.40352164254338,9.105293803676673,0.03001862382488783,1.433642015950657,8660.388529590691,24.93003377237267,5.5087706190554675,4,5574.1
2011,49.68453066647842,1.2650840719930045,0.12870724660812818,21.435237584290682,203018.32598341003,149.9907252864555,9.521643856361289,0.030543617266084684,1.2040294457679626,10908.836770350114,25.421745027933884,5.390977341989226,4,6542.8
2012,50.809789613672166,1.5904966888378327,0.1276930841500824,21.943185660574173,205642.54671542064,150.8393259952789,9.231557871465272,0.03184135913653308,1.2848718361236036,9664.513367903188,25.26084484602264,5.490541494358921,4,6582.3
2013,49.97284984563056,1.4636959850000866,0.12945392654288929,21.877621169443483,208364.47277945763,151.13728749336198,8.951753856528061,0.03221482201286583,1.27831285961867,8507.188010897844,24.434962727705706,5.531375282941245,4,6668.2
2014,50.49203367183426,1.1338622333543562,0.13046396606684713,22.21355942002049,204657.18952968568,151.43151663531293,9.218309486666323,0.03145573931043756,1.3576881374197076,9578.639467765288,24.24028943020435,5.443185941119643,4,6175.2
2015,49.80882145670476,1.5345140392065917,0.13099281828538023,22.21212661266327,203367.6252269968,151.61221757937122,9.102877189973333,0.03194067922003291,1.2691655211070136,9643.398097365556,25.074704450156098,5.431644374975311,4,6591.9
2016,49.419636295286494,2.567127494880332,0.13029890049923518,22.797765700905412,206997.72737593818,151.91972367624345,8.99222939640142,0.03108562601510219,1.2055392464603056,8494.817856475129,24.058745297328933,5.512183990260329,4,6631.1
2017,50.71429337679837,1.4143595439433776,0.12956766535521505,22.29282651124177,207015.61002070946,151.53656510377317,9.160659522517689,0.03051814907164995,1.1393743596169008,9023.33183332437,24.505088713855372,5.37180152138907,4,6859.7
2018,49.89787332448826,1.804965734141641,0.1356441332014293,23.14615994029575,204453.2182892142,152.6606704897699,8.800597047542686,0.0319316552141751,1.2019780737026484,9169.126893702625,26.629602829898708,5.239591725772239,4,6294.2
2019,50.73628498845609,1.4462322940572248,0.13414524901169764,22.335952361424763,206156.47764082387,151.13413395130743,8.923968058495175,0.03226308047517876,1.235567619349783,8777.532923267258,27.04500215425414,5.567723904098574,4,6500.3
2020,50.853796170220136,1.9007300526253286,0.13970643919031578,22.393329130278694,205419.68430920815,151.64015318218551,8.762818974051951,0.03295940959099227,1.2055945031741533,8980.959203202483,25.98283076110545,5.353066178581357,4,6366.3
2021,49.938410155633086,2.047364267284598,0.13878401570717466,22.765205096315455,208227.64958622213,153.20273081032738,8.774398941765176,0.03134913877597822,1.1980827319386957,8963.338803948696,26.942185051238848,5.459459074888793,4,6850.5
2022,50.388315866928934,1.7550745964947743,0.1382671489235038,22.058083715262235,206117.21744714776,151.02845552269602,8.826632225971569,0.0314900982588894,1.203412296213182,9303.943704690932,27.14701497374101,5.48163756952026,4,6782.0
1992,36.05942784031442,12.048868032810482,0.24811578205147292,12.625421166471723,145755.03958974167,138.38781691349197,13.140533628167736,0.03539583531863017,2.1914286790848987,9250.79059223763,29.65763996261763,10.093381633909907,7,2170.5
1993,36.05942784031442,9.987530477602053,0.24724938662345616,12.315285417354769,144744.95112859824,145.95793952617842,13.140533628167736,0.03603103947700788,2.1003067095976378,9500.442089474322,25.902165876200186,19.104115982781412,7,1685.5
1994,36.05942784031442,9.952495323803605,0.24989857346102498,13.087079512783223,141513.72717523965,134.3939900615534,13.140533628167736,0.03537952706111938,2.042070291273232,9330.032207636847,24.179103103220132,11.15175048285933,7,1629.6
1995,36.05942784031442,9.190198284626918,0.24343288605953736,14.417110288308727,151033.25327537264,142.5385147124124,13.140533628167736,0.034294477261084866,2.0525717797761693,8654.156435236691,32.33854047531943,6.489235019487157,7,1494.0
1996,36.05942784031442,9.778223559354439,0.2346334955945627,14.067107624891731,144260.06304354782,143.53589351297683,13.140533628167736,0.03396883114518986,2.0659506245546297,9904.124616428278,32.390996015311714,6.7270618666773885,7,1662.7
1997,36.05942784031442,9.738762318758987,0.23695266764895484,13.804212717753318,147548.98022405859,141.4338210881665,13.140533628167736,0.03638462077557464,2.144550922812341,9466.815684661327,32.03798945437533,6.762274337540401,7,1691.4
1998,36.05942784031442,10.115575727924345,0.2277216508353766,14.628554817703035,148642.51022465804,142.9778186690741,13.140533628167736,0.03764327584246084,2.077441231548555,9442.010269100498,31.197697233907377,6.918633891439096,7,1576.4
1999,36.05942784031442,11.575519561639958,0.2319341211338974,14.530723784532812,151430.38909018022,138.82530745959477,13.140533628167736,0.03900201757731948,2.067491015502001,8729.774510284224,32.60713170213641,7.017568538868397,7,1999.2
2000,31.41098373064599,11.186376360546774,0.23592865839330543,14.291162992025622,149950.78805761013,137.37456545957758,12.884554074690525,0.03436263397796481,2.124949919737603,8835.626896418466,27.36093611157455,9.336813124251503,7,2322.3
2001,35.380888974233606,12.028600384107333,0.23441274051156163,14.56506292273601,150849.75974535846,143.35868405189723,13.140533628167736,0.03490596749260103,2.011597817807704,8967.4542216935,32.367643716185626,6.417348298944708,7,2615.4
2002,34.660333702657226,12.467056070509182,0.24021182843583194,14.004789027074972,145917.83719037898,142.0185616776559,12.77702042311309,0.03841518444345219,2.045330265458821,8986.047052678216,33.666160160431325,6.983698606765997,7,2602.8
2003,33.039664733552996,14.646285366238386,0.26155541345276345,13.446530534678864,142899.2000746827,140.41533108103286,11.01789706321031,0.03734684776755039,2.0256702737956047,9853.918121443638,30.071634239585123,6.376380074243994,7,2559.9
2004,38.12229218371661,13.8306490624118,0.2491552012196131,14.238825009463149,150376.8116542758,142.12606009940407,12.714831345532954,0.03623737161920862,2.0359739333174542,8417.788322811259,32.41810007018486,6.726978713141194,7,2574.8
2005,34.18692536625778,12.667121282438382,0.24564984609109086,14.588505332979063,148285.9498061039,142.03482668813524,13.059981578945395,0.039972287398442524,2.061793816758938,9129.362520257022,31.411961709819266,6.605661420124845,7,2581.8
2006,37.86338276666867,11.708203170573432,0.24995581674112025,14.420736359594027,151270.5316442218,142.41022750239313,12.830985691243765,0.03893176054659328,1.971875382243842,8144.6692294633185,31.474863997670198,7.597009863470039,7,2605.0
2007,34.108804941242695,12.721429885200344,0.2388220054696592,14.231909286230803,146378.3963647205,142.61817327312986,12.661370097724461,0.03829326137133794,1.9816998595237412,8594.91136100387,31.45823819590032,8.149774427097064,7,2672.2
2008,35.67398349671518,10.292546347446752,0.2421697927042828,14.083161307518216,150167.17262811319,140.66523349645286,13.162640229247863,0.03659274697672879,1.972920304169822,8768.652957671351,29.781120098486642,7.6158454404205855,7,2725.1
2009,39.860114972383414,14.587406653692463,0.24819462449191823,14.409360961367687,148031.65465275844,140.89691896692287,14.042036998320318,0.03536963425232329,2.0069242854161806,9031.46068927621,31.11624660721945,7.445875112674901,7,2594.6
2010,40.677481922002556,14.84306679479913,0.26149267816026406,15.642653856012556,148016.9476580778,142.64379490640866,12.368086299234982,0.03457808636090573,1.8484100465496596,8386.553349890173,28.669058032959825,6.773281134305623,7,1938.1
2011,36.46705397991363,13.806874774856373,0.25339944465105496,13.568686543239487,142564.50024731824,139.81876281014848,12.988949872985113,0.03490097390895119,1.9924018087309814,9342.000277655921,29.750870097316586,7.358684519227101,7,2437.6
2012,35.658175922428654,13.306599548088386,0.2344608449623722,14.90729375794116,150230.78975969006,142.59691644629046,13.185845807158447,0.034783278173801876,2.000998223260191,8852.701063547924,29.82893166641853,7.454184401460138,7,2614.4
2013,39.21216991114597,10.908588524100553,0.23055713786297197,14.574046955392179,147150.8195497096,141.26927211997847,14.167097612557752,0.033860681667472414,1.9835327907726286,9671.138594794438,31.69771250980994,7.675939698822891,7,2671.9
2014,32.00267367930267,9.93876186265577,0.21740909830712238,15.008716627127594,152577.0133291363,144.00876560872564,13.020477609921919,0.03512086627117869,1.9585956692332178,8342.53378016016,30.915110553913376,8.181060539529934,7,2328.5
2015,40.48360384291242,11.57205981922818,0.22968687769337645,14.780960685676998,149269.48579051704,141.573568586312,13.540692279826347,0.03218193770457389,1.918000888757094,8112.263789465032,30.437524227708302,8.134576394023998,7,3038.5
2016,40.166162095936976,13.798632033096405,0.24009719913832356,14.224154211787713,144630.95874968797,140.82697199568767,13.33839885742221,0.033149147621092875,1.8723561567909985,9059.070430480911,29.319164185872484,7.458583892128761,7,3047.5
2017,36.05942784031442,10.968400139736298,0.22359792933276681,14.510735141372102,154848.82928516695,142.78254751535192,12.789279343982306,0.03288924297543922,1.9427423132544301,8478.041065468364,28.79499148210006,7.76513297446837,7,2968.7
2018,38.90521938743456,17.419704518415315,0.23442915065692344,15.317638713452551,149296.35261947813,139.02308101809342,13.282529546112123,0.03386877818233828,1.8831743714759372,8219.047864257369,32.63411831535158,12.135012388781924,7,2938.3
2019,37.62305736103782,17.954910078181033,0.22638383988623648,15.05301425523228,150983.00314466935,138.5304465704215,13.753390439690602,0.03118894509083603,1.9834768598478587,8319.840606215765,36.52449719027866,15.895078321017804,7,3155.5
2020,34.054011428359885,15.886963120688584,0.23250171335846298,14.810784474843079,151799.74586459665,139.31617864963084,14.131426857317694,0.03270010396167439,2.0174979277321894,8066.569982312501,36.9976547197265,14.258518390685149,7,3090.8
2021,36.40788303916511,15.038568572424696,0.22728609490846308,15.146664592954847,155803.71122291402,138.07752269870466,13.330278925448583,0.03408949409474629,1.914831987638891,8027.314892615699,37.18624621203631,17.99834952065153,7,3210.1
2022,34.003569487342624,14.275383254059442,0.2258493894210478,15.171503930456108,154489.73580881662,142.62497594810168,14.748898807392512,0.03450608075912183,1.9937921202082731,8405.212516891206,38.429870554559635,12.654035389849936,7,3111.3
1984,59.05048734209539,38.89115227686518,0.30531723437214076,16.570317447185516,160558.47828381066,132.242143974205,10.974797966548921,0.04364634403480662,0.7231014833527267,5946.745570794581,18.44074419610539,2.531159909704163,14,1543.6
1985,59.05048734209539,27.780083893759016,0.2973779993512927,17.437921894921196,164552.0297435391,139.4177176632231,10.974797966548921,0.043304186469205405,0.7562663102001932,6591.012177848524,19.595495392919382,3.295078958554734,14,1162.7
1986,59.05048734209539,37.90351061973718,0.2949546419109911,17.488134172227646,164107.02240406157,138.2783024034263,10.974797966548921,0.04502575489300695,0.7425178450383423,6644.827475597517,19.459011798228374,3.4079601459237967,14,1243.0
1987,59.05048734209539,28.960872255447324,0.2864505038210663,17.090702145187944,167001.82395760095,136.65710467028615,10.974797966548921,0.04448612220856077,0.692913785392036,6365.066585825022,17.951837616824214,2.865616103672775,14,1842.5
1988,59.05048734209539,26.382175002421377,0.2916538152851796,16.471455735188943,176047.05252548048,135.70983106396753,10.974797966548921,0.03941149267969389,0.7252633976670118,7008.470644526868,16.668141112241763,2.8550226134814296,14,2341.0
1989,59.05048734209539,20.099049989428178,0.28575378454693506,17.64107527556243,174197.54765450335,145.5107794629029,10.974797966548921,0.03854974604617189,0.7871091627775272,7191.296388236315,21.768303121078688,4.200180684430468,14,2392.0
1990,59.05048734209539,33.10304403271883,0.293410267511255,17.002773803693277,163106.49285235835,139.83118582229213,10.974797966548921,0.041517757542743255,0.6559699417395336,6819.152067409996,17.76700295434984,3.2348912325978256,14,1851.0
1991,59.05048734209539,31.853016294483123,0.2958543279527189,17.1161143956361,163765.96479846432,138.89099839897233,10.974797966548921,0.04172663733301459,0.6786938733614929,6467.854334068817,19.730863168608376,3.091801603649765,14,1613.5
1992,59.05048734209539,29.04560556254375,0.2907608375912042,16.719957097812934,167656.08414025404,136.67883233201292,10.974797966548921,0.03986346343950274,0.6744094030055829,7175.561876935782,21.012300614658198,3.321385633851468,14,2303.5
1993,59.05048734209539,36.70193947098573,0.2999965086229476,16.834879336533724,159655.13875360053,133.72329703077918,10.974797966548921,0.03894260840491742,0.6515909572591133,6467.237768070237,17.712572060824588,2.8724617975902325,14,1601.8
1994,59.05048734209539,28.384415625376054,0.28447303853032485,17.37019458081987,170152.43350234043,132.4137597104126,10.974797966548921,0.036546048823584344,0.7410750488771117,6146.697202002318,13.940358316184426,3.3936923293698715,14,2565.3
1995,59.05048734209539,26.040512410354367,0.28765780934157814,16.784229101958097,173752.61173426532,140.97156940371036,10.974797966548921,0.037605960670370524,0.7803325001397234,6757.107160936342,17.206493686147464,3.2121362617296993,14,2335.9
1996,59.05048734209539,24.630023423829197,0.2849213807432173,17.194051813196253,171779.6528365116,140.74147836971173,10.974797966548921,0.03907461288962048,0.7577338936574077,6716.6519771969315,18.313805698188926,3.5408234653287085,14,2595.7
1997,59.05048734209539,30.97105185478112,0.291547074745488,17.623746192013776,163267.28898730857,139.38286372908365,10.974797966548921,0.03916418816804576,0.752144764873453,6577.079313425883,18.149206546117792,3.258402841641843,14,1984.3
1998,59.05048734209539,32.179424761028365,0.30681068328872585,16.673192845450508,160029.50440304924,136.60948656538702,10.974797966548921,0.04256914744497579,0.6866556040980989,6693.599330920751,18.194341640403007,2.7241224603128047,14,2892.9
1999,59.05048734209539,26.02827962199498,0.28394925592612313,16.892112175623577,169003.92992501496,135.3765993391139,10.974797966548921,0.041037223193099465,0.7994813737879957,6100.178772420117,17.575890924686,3.0347163581380383,14,1953.7
2000,62.29491053064568,39.51251889787304,0.30429474289606656,17.084856229799765,167199.5947832383,133.03835095158,10.00213131686823,0.04206075613163115,0.7054706292972824,6479.2815238273115,22.521369054862838,2.8611423762463972,14,2534.4
2001,62.19267885775986,41.094961110893735,0.2964898218685678,17.765530634809423,160033.1112030393,138.1804021619872,8.663209415160033,0.04076683291388233,0.6818718510212988,6771.598602973232,17.230116490798302,2.9083133629428937,14,1148.8
