year,mean_ASAP:RAIN,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:ASIS_NDVI,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,koppen_class,yield
1991,21.21154974913486,0.25927395846252166,22.875922348764206,167515.9875477258,132.8331139169541,146.1360405622887,14.29215975494163,0.04372428952130422,3.315312623687051,17155.060978942172,39.38968711355913,6.689066811533777,1,1382.1
1992,40.23261224356616,0.2915539533842481,22.862740172280205,163670.79156253138,151.67620639896268,142.1260104588338,14.29215975494163,0.04147061218168324,3.3186721034690434,17147.61333510687,36.076419567439494,5.630775893723854,1,1041.6
1993,37.38761295396716,0.2913554435731718,22.817195720142788,164541.48764664016,145.80315317790388,138.4830674415898,14.29215975494163,0.0434930758577629,3.3076259299359325,16778.681784879136,37.41147968190353,6.096678157150133,1,1144.2
1994,24.78389686876467,0.27661192451233213,22.600247661272686,163700.92195878268,123.00643465661157,134.7750010457892,14.29215975494163,0.04109948612282144,3.3110391250568165,16306.045865892956,31.327340801128003,5.967299543240771,1,1120.8
1995,19.626151065261805,0.27138484232754645,22.457096457481384,155812.75462912282,151.49754169670985,143.77640807233053,14.29215975494163,0.04710310272521142,3.2307379179390847,20130.52169276202,37.18420948369092,6.385213818101752,1,1155.1
1996,21.340501755109266,0.24698541509974734,22.106640842225815,163850.85909937305,150.26760006920506,145.35057227782588,14.29215975494163,0.04294972985449305,3.2464107523216557,18078.281353244307,36.860141589569004,6.592647307897062,1,1142.5
1997,29.48957342039957,0.3162781415932902,23.0043978161282,155839.4034862507,184.09489039482568,138.68374473860118,14.29215975494163,0.053765758636660055,3.344464123250465,17682.84027044034,40.220304776507795,5.739351173581426,1,1148.2
1998,82.70425829654404,0.32168857166848264,22.77122974395752,151995.3321788181,177.17878604689065,139.45723118539115,14.29215975494163,0.04597532632949105,3.233739140255702,18858.859606160127,37.00063931064578,5.514302803891223,1,1074.3
1999,34.2325488077392,0.2996662539979967,21.943250563409592,151725.34619132348,139.1423981780832,134.3684403453027,14.29215975494163,0.04533496134719234,3.2425569335521924,18962.82898702337,35.31747902050827,5.964843859715865,1,1181.3
2000,24.466379481453714,0.28472000886545495,21.993343962563408,158487.68575673984,118.62683220525699,135.53762798350436,14.562942321965586,0.047594306730593935,3.244087458351708,18442.84268279955,35.93082332514459,5.817016796680599,1,1461.4
2001,31.141297610895947,0.28792895660420315,22.083505895402695,158171.62565253314,160.2288956780391,143.55845800421116,14.25413765859772,0.04553549953095344,3.206420053960517,19202.305307105824,32.848111932512275,5.8158026821138264,1,764.2
2002,43.28872310690403,0.29328500405758695,22.427381568484837,156389.3470477105,149.3608885873575,142.51505715766945,13.869951073752281,0.04222449013459983,3.2365523760333774,19794.703641497956,40.800264197337654,5.704075892345575,1,1431.9
2003,16.721332307377267,0.28185446881562537,22.298866854773628,157875.66522372895,146.28909575561119,143.52566165992658,13.94120987091819,0.0435990639118717,3.209253828393617,20267.79566215157,44.54366546779835,6.054949340525013,1,1689.8
2004,17.1558363621472,0.28035012615950844,22.59709021780226,163495.56877764492,153.09828448407393,145.12949026534594,15.042208791251475,0.045892826222079935,3.2448455961895277,19561.80537191134,44.218706043914544,6.570451221304148,1,1884.1
2005,15.831088212988991,0.27974682486029756,22.741310689184402,167346.21711228113,151.65378376633703,146.02363253015082,14.266803083360568,0.04748692335821504,3.266159423652241,18608.443215915002,33.94349452825711,6.587777726661437,1,2123.2
2006,27.68173953262807,0.28725801572247656,22.904860801166958,164415.2179853138,147.51262634098322,145.3864623941801,14.390263100693224,0.04669254325171791,3.268888043840597,19090.86102674264,32.82847887273286,5.952299194025397,1,1877.6
2007,21.694944621892816,0.27135372632316446,22.618072695202297,162238.82935099793,146.75475015024065,144.49159808956097,14.461783168718249,0.04635811194139227,3.2493283104237976,19042.24011384774,36.990514725420475,14.857877992276205,1,2310.5
2008,35.950463965627335,0.29288387849421177,22.7356821431054,162117.70286612713,160.2717339578416,143.72543911878537,13.846070738790527,0.0404705979763844,3.3012595222389076,17318.397532156767,34.230926763079246,16.882593894734534,1,2244.2
2009,32.33355429594291,0.26630094015517725,23.05441767639584,166730.53321347004,159.61305507641518,146.50240249627143,13.93314971584873,0.043990419425498646,3.298008871131567,17121.094978399735,32.56794581462805,16.37631611755353,1,2200.3
2010,25.34177118215792,0.28978750588728475,22.9811200565762,161375.78981697516,155.76373195269096,143.35814816899241,13.506132838809954,0.04059370285487383,3.2816212886990512,17956.676724391757,34.55201855117026,17.501280402761928,1,2234.8
2011,28.504085504208565,0.27299196675518844,23.041005969047546,166867.3551525822,158.77655276699934,145.55245794695873,14.663620633476304,0.04409276621193361,3.3333098322697534,17995.125289274354,34.44448347642006,16.807956679528168,1,1667.2
2012,40.869828807695406,0.2908653912602432,23.027935054567124,165262.81058034906,159.06845871726557,144.88794581223112,14.318176427795244,0.041450740119684686,3.3278890475397427,17226.963179026854,35.11943040004435,16.59932140241527,1,2732.4
2013,29.715290732260762,0.2810457388442577,22.854712949858772,162680.86623867153,156.78615929715238,145.38654217446796,14.082314608276207,0.039688763615444884,3.283037144458593,18509.437313060665,33.84221552679301,16.648652924247795,1,2370.2
2014,28.123217081143167,0.2873464713812486,23.111174119843376,163679.59393365443,158.38675115218155,146.3710364886864,14.851259209190435,0.045637711079019344,3.304158217181444,19051.353860828392,35.71216460994156,16.453137361317594,1,3433.6
2015,30.84883768241793,0.289684156421271,23.64004451698727,164728.5108657229,162.78775178842335,146.83937068991546,14.97762220284879,0.05044982057613218,3.315748007348046,18294.101750263417,36.19925461956574,16.28921850691182,1,4466.9
2016,30.000842265068073,0.27811025754000923,23.538346237606472,167162.12122295206,164.72924128977104,148.21754319453254,14.6562139730133,0.04808324878553211,3.3136118163233412,17950.358909607407,33.503249284819375,16.058231519867483,1,3564.6
2017,65.96537403296394,0.29973002108856445,23.14105372958713,161838.33567862006,162.2240737103343,145.61210855981471,13.825448628180249,0.04157922447634675,3.315886324558088,16989.98677221265,34.496906800957085,16.45258764764195,1,4002.3
2018,19.737577611411993,0.2797604761153381,23.064988056818645,164450.5280302882,159.6416608224646,145.9774061734848,14.032895255999643,0.04685170041454406,3.3232763230907088,18022.341494048283,34.668467137941974,16.51334570893274,1,3624.5
2019,35.394293875710794,0.3000701683592163,23.214156693882412,162721.4752272356,159.40985306073617,144.72171007385128,14.405793622184332,0.04798639346865921,3.2921029216294664,17174.53932001014,37.17432701501048,16.654924314826346,1,4583.5
2020,29.814981104836104,0.2847746854093087,23.26851550738017,169549.69545514492,155.03594048217283,144.9842930415961,14.289694742062418,0.05360873356625093,3.298797645436665,17800.46323884069,37.168481478848285,16.618153612110852,1,3823.3
2021,31.394672451061133,0.3023004886506917,23.008176419470047,166773.2821509199,159.26050416783764,144.21323434223416,13.885547606308812,0.05135881326011551,3.3083960907528187,16333.95801703064,36.561795886198254,16.733999139803625,1,4641.3
2022,27.749877170960378,0.2994339374195909,22.874565455648636,167958.4339860839,147.73594612659832,145.16993837400386,14.351255599642364,0.052058282777055445,3.3304420881962766,16963.299856621845,39.37049079464318,20.854377384856964,1,4527.6
1984,23.633003645811872,0.191774326782736,21.05130727202804,206916.20828913953,158.60622764558647,144.80524571068196,7.414148797321066,0.04100587821501032,1.4124040650689396,10455.018761117497,25.50394086299961,4.733788339221626,11,1721.1
1985,26.35413883036449,0.19631716965333762,20.510930953202426,202762.11439894701,158.12653016884138,147.35842864223108,7.414148797321066,0.04246239906690405,1.3384716767780518,11081.6190798302,26.307473892998733,5.822391954969957,11,1928.9
1986,26.859311002397817,0.19515266450428093,20.409133858150906,203630.8620270981,166.94783294112233,147.2667690880861,7.414148797321066,0.042777987652155465,1.3095175784843553,10234.657212332475,22.550707445624603,4.838612142880356,11,2091.1
1987,18.066595048336282,0.18372274951015427,21.7590278784434,213253.5196004465,142.99808574468247,151.07769478422503,7.414148797321066,0.04022880068532579,1.4711344218805922,10190.043847121357,26.07136770790513,5.758425029087395,11,1744.7
1988,23.14858082089334,0.20292723095822876,21.12902952123571,206609.89430936202,155.2472153730314,145.78897616102947,7.414148797321066,0.036845677231799434,1.358750478258152,10801.480830424212,23.97122352287933,5.033683321666094,11,2687.4
1989,29.74074161091596,0.20833831872894237,20.79731348708824,201527.33686274683,167.40892902583033,152.48432268433376,7.414148797321066,0.03656176977423772,1.3215653077240408,11300.30138377403,24.148753163501826,5.809825883440135,11,1807.8
1990,23.160647026574903,0.20070883697432237,21.309298603623002,209203.34144270295,166.0787878042904,154.6612055905108,7.414148797321066,0.03692816250904343,1.3369659556615605,9285.140658333388,22.851523563194696,5.6362363590297715,11,1431.6
1991,23.2361988475787,0.20406049809851431,21.080904925311053,206235.69662405062,159.9230173202543,150.84172516849026,7.414148797321066,0.03901068918304601,1.3645224400346105,8712.954667755244,23.06693348504891,5.390327441285382,11,1714.0
1992,20.01777000687648,0.18916038987426054,21.862580846857142,213114.01175447155,137.27592296573084,152.5278391224731,7.414148797321066,0.03535346005581724,1.5481420193151847,10077.89083576115,22.783453790667,5.739325420551927,11,731.1
1993,24.720365214124143,0.21026130731554588,21.174724472893608,205825.62168112598,166.72679135416408,143.64764864375542,7.414148797321066,0.034417873378023635,1.32628142917109,9870.368055964987,23.33991470064369,4.128850758283724,11,2522.8
1994,18.800788833878798,0.1894040369150978,21.346929868062336,212326.5028322876,132.9279205488429,141.7268519920031,7.414148797321066,0.035429943074112305,1.4502183802393604,9940.20469071515,22.676643157758484,4.079117715347595,11,1502.5
1995,19.78293599374642,0.18541566935833487,21.936836277997052,211687.87085719916,148.57623585495634,155.4594403683814,7.414148797321066,0.035005269360595545,1.509900470480327,11294.478798300986,26.806375006846412,5.797280121067472,11,1418.5
1996,25.579720414348348,0.20030463280356084,21.469386365678574,208768.88978493452,163.89353734180506,150.66550076035094,7.414148797321066,0.03449646448474352,1.433155484546295,11269.722917880108,24.467293073868948,4.861834748740843,11,2086.4
1997,28.901859454180727,0.21034083771584694,21.18900950749715,202205.6111599341,170.98499238001952,147.47756808864756,7.414148797321066,0.03533154842195991,1.3442700335689166,11083.421194533821,22.59159872435488,4.828917904718911,11,1479.4
1998,23.468809066378597,0.19303765345590362,21.78651562443486,211276.15547861473,162.61754024566835,148.67492948140233,7.414148797321066,0.03616544354917125,1.3954342620300482,10569.316316677652,24.377839562493858,4.775455839194226,11,1250.3
1999,24.188252122134728,0.19864252229604873,21.026430748127126,205670.94608499648,165.11902753867201,144.66623258713705,7.414148797321066,0.03708130325491451,1.3550275582598525,10709.287882145827,22.891766009729913,4.319692915398635,11,1375.9
2000,27.006119328487554,0.20928978080724445,20.940926127963596,202303.23031287437,140.06653386352824,138.84991590676663,6.732083773380947,0.03482024444972255,1.3430183832117295,10473.44971372229,22.321406031196712,4.286033102330622,11,1772.0
2001,28.519849477043735,0.204739304502022,21.128884968934237,205456.69630548326,164.7439914403192,149.6242537460257,7.414148797321066,0.037617760915893944,1.3852754295463128,10398.229684296297,22.76488061651077,4.831789346387759,11,1378.0
2002,20.059069855491966,0.19330471279075545,21.436820542370832,208378.51955671218,156.07887289838965,153.45477191433167,8.770656975028361,0.037490218934949665,1.408497842409397,12859.23507756455,26.130061260211523,5.9634743124221705,11,1670.9
2003,23.962465887586532,0.19839022947829382,21.23391589411983,208409.83071335664,163.2033666250716,152.2896259151803,8.049209893897931,0.03576427050481898,1.370611545722269,10182.590663362,24.994734013468882,5.597806434075539,11,1725.6
2004,27.838457449404693,0.20379972725946255,20.94967770576477,203784.42858772152,165.55986719757018,149.80149728697032,7.547324401013227,0.03412693154361108,1.343502470993434,11358.280548123337,24.240019517575554,5.171755277898502,11,1923.9
2005,19.781445984377434,0.18575205611970513,21.88290114755984,213461.43944226424,150.27831377958316,154.8185653111974,7.919021329335585,0.03475818311419418,1.427376438338798,9867.838743614582,22.868748049483703,5.4571881704136,11,1859.4
2006,28.197830748345908,0.20424969820516573,21.052486234241062,204571.4027400673,161.01353338461675,150.33910345118133,7.365466617629602,0.03397365813235909,1.328482407240473,9368.519898863382,21.30957037291637,4.8814068715362975,11,2301.3
2007,29.882683071597743,0.2012010275012652,21.100535436912818,203969.022581432,151.85385631282406,150.56513384966968,7.604036292586711,0.0334927774578152,1.3153352736344772,10148.138446648767,22.464021202212134,5.7123736933027205,11,2334.2
2008,26.491772930275324,0.203152954227526,20.862775961558025,207660.20087209254,162.6533451180218,150.4362262496637,7.405215020224978,0.03283317554709141,1.283613189027534,10190.282600918357,21.0317940918788,5.186909379118628,11,2244.2
2009,26.495426455941697,0.21171727947381247,20.850449482599895,204542.20158467809,166.7206934025805,149.3992739257056,7.396888823310731,0.03239402034338422,1.270224446677795,10364.874599655615,20.62050005237182,5.155136244760988,11,2069.2
2010,28.92393042120038,0.2112743257942512,21.36663348586471,203543.36918109286,165.96936018514964,151.5354506846015,7.144432477324724,0.03190378339079536,1.3265490733266605,9577.91610219588,19.354364245618815,4.914183136997004,11,2587.1
2011,23.109761176727332,0.20555863652229875,21.176495869954426,209430.48059353692,163.67888418609553,151.90725350026372,7.695253303418112,0.03196915541753658,1.3702397298693418,9148.970921005168,20.441893314427123,5.580348231957472,11,2741.4
2012,25.699712200799823,0.19753563831849205,21.28943994310167,207855.7130060961,159.6201189352528,150.74931139567366,7.349384658296242,0.03301951492890989,1.3162056936041286,9397.247284060852,20.27141122070216,5.062331422125659,11,2654.5
2013,23.865471511603484,0.18979228758178457,21.587877874021178,209530.1192996117,156.77636760161607,152.1748477616272,7.861872746409549,0.03374332015968431,1.3417478177545363,9181.584085555703,21.84765199236571,5.473620529113964,11,2538.2
2014,22.721779040747826,0.19082486227544704,21.686972900673194,207035.2103844508,153.65743922216274,152.87652525111255,7.905904089113876,0.03352010803196841,1.3843262374436502,9769.869173542884,21.719184823665554,5.6613970958983435,11,2780.2
2015,21.859254864701935,0.18851410316573675,21.777467445090966,211877.77523041287,155.65620341409024,153.2498815750703,7.593385118551423,0.03397457063167458,1.4311711481989737,10049.777942586481,20.717699868447465,5.871147695360382,11,3031.0
2016,24.551048596099605,0.18464613674987726,21.95375163466842,210460.6419723174,153.41624656769292,152.80068323787017,7.413533488220133,0.03310257486985677,1.43882407848761,10236.694962484546,20.84955232311731,5.723751251060825,11,2481.6
2017,30.760915070054914,0.2080796404733531,21.343810699604177,199193.91838539147,159.55720497776636,149.99051110026127,7.171983118814126,0.033396366046735564,1.311891727346929,10194.208892916029,20.63262870953864,5.279782612754267,11,2515.1
2018,23.84181243638754,0.19650789845540248,21.75131184966476,206422.65967130626,158.40847748268595,152.0792152443087,7.190378175276431,0.03322164960883418,1.374297030600535,11663.834151795732,20.836077009830078,6.248242202280174,11,2205.2
2019,19.49013882007299,0.17947603201712425,22.054170926411945,210228.25843601592,152.07847917788635,152.79331512323418,8.34079420575801,0.03688411103514895,1.444255759108277,12164.893916800373,23.958002805696513,6.436973007798251,11,2381.4
2020,25.92505155437357,0.1872836829658784,21.66707381495723,204703.28650377784,152.70156483920047,151.7321935186465,7.382863741764113,0.035384617221516916,1.3706779014253527,10471.953855316327,21.87876828333411,5.657735298023108,11,2540.2
2021,23.51779967940044,0.19166699820455294,21.555170094525373,206295.16730157658,151.44473096355438,149.48499838733974,7.205736908229998,0.03404856353306326,1.3461454776375126,10248.49535825102,20.725579342497056,5.636500242225737,11,2567.4
2022,27.3699012239494,0.19929807502453586,21.339625817758066,202525.5417630085,149.74762114048025,150.3329729856759,7.340445048491718,0.03395308839995058,1.3718917679366955,11309.755060992495,20.971347465299736,6.287735615826381,11,2426.1
1984,26.56884993449198,0.20176568421864505,26.995627138349747,190262.63713968708,118.0940083238857,151.06761615748084,8.901907477547498,0.03757149851141611,1.075476416432966,9370.503452919751,22.63291941764422,5.029252396621094,3,929.4
1985,28.888114969141423,0.19146521417056733,26.984942542182075,186843.42468059433,112.39591937855363,152.7383079275433,8.901907477547498,0.04756772515235385,1.0951976371355967,9496.665068323806,23.088856005141743,5.951719124401218,3,906.1
1986,28.112683661578277,0.215411172524745,26.88821476477164,186875.036503555,123.79631880781287,155.94611288019465,8.901907477547498,0.036278736125510386,1.0594184809197256,8990.613798280117,24.94784119528302,6.017113353406904,3,645.4
1987,30.567909858270742,0.20878064010291542,27.552832435678553,188931.74452676743,126.56401682390751,157.93341309576903,8.901907477547498,0.03274604402731879,1.0410661601491498,9206.804219621323,24.04508347689935,5.489168224891042,3,765.2
1988,31.058115379381505,0.21468788662983657,27.09629832373725,183185.57323779905,119.3865343325898,153.1940565644239,8.901907477547498,0.03240118948808294,1.0070907474500883,9552.20892714741,23.38404994655954,5.56167016576718,3,1109.9
1989,33.02906573478084,0.2256857311485598,26.763772001972907,188195.50971167858,132.32638393504283,160.524403507198,8.901907477547498,0.031044719762127606,0.9497961761638718,9288.510755597512,24.176826138110325,6.6375686195311125,3,1073.4
1990,26.796044656008945,0.21410375406541984,27.082516970457853,188484.7679240542,132.98542152425648,158.89705966939744,8.901907477547498,0.032392289766024145,0.9758200798906229,9887.228766696468,24.520351967773845,6.482939981978497,3,965.3
1991,33.50015312706162,0.22294195455678534,26.735986753746314,183973.45243284045,123.5106869224363,154.08322297369702,8.901907477547498,0.03037646217851238,0.9177644645074724,8790.648119650668,22.303085621955933,5.509601622165389,3,906.0
1992,26.974899953598218,0.21433216069932778,26.590443681787562,184974.07738373408,122.07482217692649,155.18243474235223,8.901907477547498,0.025892987749112497,0.9130112023351983,8622.364797945405,20.11671213258512,5.116887606059223,3,1014.0
1993,29.021756130372655,0.2113867582519266,27.02768075907672,187208.56541746217,124.7216206470506,153.3581564535764,8.901907477547498,0.0300998253995825,1.0928627349274294,8733.957115003983,22.77821533982349,4.745289298878987,3,1159.9
1994,32.57321018248989,0.21971342612591177,26.822798402221114,183933.31665043856,118.2591670705972,149.21981537401737,8.901907477547498,0.028259548574589188,0.9194757689701301,9212.589516839715,18.77776679416798,4.6076117235285565,3,930.6
1995,32.977322295851465,0.2215139169284543,26.95493691938895,186731.60466322486,136.7381471066766,155.20351978158718,8.901907477547498,0.02777430443398417,0.9769616929415393,8387.426278361474,24.782553637671,5.505961538967798,3,855.3
1996,31.83245764123396,0.21583970055702406,27.056413588700472,187654.10329869651,135.62190937432888,155.21897849841406,8.901907477547498,0.030344980501961046,0.9837393575188594,9468.780372400726,22.155223577916917,5.513099245048092,3,940.4
1997,30.425208965705867,0.22220648399741758,27.115513130470557,188142.5094463717,143.32727023551953,154.5265877426767,8.901907477547498,0.02701637265081053,1.0017420531081176,8977.021826874274,22.430810961010643,5.03142973432558,3,1067.6
1998,32.610974138912646,0.21339867053199596,27.469996726071393,187521.71320161785,137.7333403764715,153.81994527184108,8.901907477547498,0.0295347250573518,0.946140127877559,8179.322221300058,21.70922434221349,4.772864711809715,3,867.3
1999,36.08117334322436,0.2206522516630648,26.78595703619498,187107.39225949126,137.22496465742327,151.61068958622593,8.901907477547498,0.030580771596020587,0.9566618064916609,9686.429851143683,23.594879969627375,5.244677924007816,3,1197.9
2000,30.11362297052681,0.20923877530017293,27.03587864946436,191756.14043662042,110.22425455433215,149.11506206417278,8.799864838923112,0.028629850515998673,0.987120153146091,9226.756092617881,20.224054427462235,4.233601592855408,3,1202.0
2001,26.1523710238162,0.20230373898203668,27.17180127567715,190952.05041974323,127.92080058171406,157.97057986799388,8.917427939354912,0.0308478734585481,1.0501057626273114,9954.122701162447,23.245381655359328,6.2185787580021445,3,1307.1
2002,29.220238761886677,0.21430893005336887,27.10755380877742,189243.7110293972,128.8448190367661,156.14399849511082,8.964619078529884,0.02971058215758411,1.064948294228975,9056.095122421722,22.925637137981408,5.829365916012351,3,1265.2
2003,34.17647628861593,0.2224438982884775,27.142588756702565,190544.49176395475,132.29392405846093,155.70087655189684,9.547561516424366,0.02771084629372955,0.969869063904403,8750.93970811872,23.3401201578413,5.288113431104732,3,1272.8
2004,30.37682398174729,0.22165785668424956,27.06666941112942,190604.3190382079,127.82936533523352,155.19929505898438,9.146070469420456,0.02835955775495871,1.0075064411103503,9010.216541510554,20.803683376322674,5.509711873476615,3,1092.0
2005,29.28012231293495,0.21794094778370418,27.235330334416144,189553.36919797727,127.98816065555083,153.87398357064296,9.567304777348276,0.02858563545722589,0.9873577304146024,9029.965483808002,24.423321364265608,5.031716309472618,3,1157.7
2006,28.415771181461174,0.21360957443181436,27.311896121060407,189146.2161703711,127.75981445117074,155.91814035364635,9.151719224095599,0.029363121265756995,1.048134716581705,9711.272253143206,22.153131183148442,5.752518838277045,3,1155.1
2007,33.52642972056414,0.21574065626628838,27.191691486923784,189720.08653753862,129.01671605921933,155.8856102979206,8.61737150243168,0.025772273284887875,1.003809060069358,8040.529632323488,21.76918185566554,6.2162133824134616,3,1166.4
2008,31.438556377401156,0.2163698707573184,27.028933348479093,193427.805351443,139.85714553207274,154.8795374485527,8.189690895731355,0.02698385813241164,0.887168312266784,8395.727177136017,20.784947531557346,6.438785874478966,3,1192.2
2009,35.02237135428436,0.2221226318468202,27.433099269866943,190713.64738140337,143.08966995160512,154.69687967828503,9.08855752705726,0.027257358642804437,1.0266937258936666,8864.665383722966,21.522159380249768,6.362289886808286,3,1255.9
2010,35.54656716899212,0.21988769190908516,27.613445820631803,185911.461101847,142.59433547199902,155.24191505091673,8.83839184600363,0.027745472615895085,0.939322907360419,8503.07166609928,20.95202160458302,6.499946452854903,3,1193.7
2011,32.18296354884826,0.20978202565499796,27.548983026433874,190822.10701849236,137.35650347395415,155.14828638753875,9.303768214154696,0.029785661926408087,1.1187845377216066,9146.906700031632,20.919628485019707,7.062463878532969,3,1245.3
2012,34.165771207689346,0.21363873349874307,27.16401195526123,186836.4286836093,141.82864875852863,154.75244936566884,8.760681851694615,0.02722573151457061,0.9572837098953313,8754.626103821533,20.55292535068468,6.337007923962527,3,1191.4
2013,25.924461127788046,0.20840985427883407,27.293937939184683,188624.2607450993,138.42315300072053,155.74616024390912,9.041513604145722,0.027522762289890458,0.9751765728082629,8234.141620271801,22.171082544196544,6.209750014658617,3,924.4
2014,27.651224656581892,0.20349809435913524,27.388912077303285,188825.8818065846,136.3301938806029,154.6928118988546,8.901907477547498,0.027973811545769233,0.9952574303437239,9355.640286664691,21.231715396030854,6.434364856759107,3,1195.9
2015,27.933291249598827,0.19355074932552427,27.484596764599836,189880.06606074306,131.57545667184374,156.02999004904862,9.172521473477296,0.029719962125525454,1.0364291892983797,9101.221861438235,20.903775396046417,6.425665584643525,3,1389.5
2016,31.882514867685696,0.19997807288220562,27.678190875936437,189048.54300086928,133.11245193527125,156.346202011719,8.613266170116704,0.026081442201771398,0.9654310527201434,8388.822395403895,21.136688317731714,6.1472787975140655,3,1223.5
2017,28.336097632361877,0.19831167038270192,27.571529900586164,190160.1053399533,136.69046087783593,156.23275370718133,8.341090248013376,0.027173321907590007,0.8890612147210939,8420.312107745274,20.14404784415826,6.3979510573292835,3,1230.8
2018,31.371951731397136,0.2097367096551766,27.40805247094896,187215.7320577712,138.47224194858612,154.0272243026881,8.596875011847011,0.026693762456310874,0.9716559564509515,8545.038269069146,20.525226218937185,6.0751911685529665,3,1239.6
2019,33.967834443499505,0.2110869642408119,27.670966236679643,186433.7842792189,136.99055563803856,153.5970375150884,8.737566459637096,0.027322003811622773,0.9259498924278192,8765.671100114178,21.695335840396794,6.35335558698988,3,1227.1
2020,32.57796884093344,0.20910951053864432,27.52053162786696,190654.4803117778,137.7130789901705,155.84367784254243,8.555520914392458,0.026534225895391873,0.8498849535389427,8610.461472746172,21.403794305293108,6.491037051464036,3,1226.0
2021,32.38498532756033,0.20324992457505622,27.90844421033506,195651.22280381987,136.3274702365197,156.73222561395895,8.987513775561,0.028837786980102368,0.9340253399858187,8746.269636914549,23.32275745114949,6.427141648518539,3,1230.2
2022,31.978871526476308,0.2134867152817583,27.21412178322121,191261.94579067768,141.37249588885427,154.989261212738,8.51934086486661,0.0255275896993081,0.8753903869840579,8196.523382816194,23.785645459097022,5.776108325258012,3,1253.8
1984,69.79820685290107,0.3276743113043054,25.1068896929423,180000.54414613935,156.90574182548113,142.52813180626688,11.455250619796868,0.04583641880941892,1.5791538954005395,18768.802590095787,40.70426962705098,6.98965080841151,1,1065.7
1985,65.99399507334117,0.3250465194633907,25.144059255388047,182092.27851074564,170.61836654061372,146.6433675101585,11.455250619796868,0.04908629347748114,1.5905891303488962,19039.52413402771,37.54889772026393,6.3459848137742245,1,1117.1
1986,73.19875182484358,0.3284260450692185,25.17552835676405,181055.256217953,166.47797461871946,147.25674397516102,11.455250619796868,0.042280671599067114,1.5935531429662604,20086.260860116083,37.47111361775059,6.826585578196736,1,1148.2
1987,48.89832341533369,0.3268175545381309,25.606007300482855,190243.1176433975,173.67394019489782,149.78157387798208,11.455250619796868,0.04508546757195183,1.6301996006855195,17860.995892368548,37.19069082643686,6.23959224045076,1,1161.7
1988,65.08179337731961,0.3255307997446462,25.686982303195528,185080.93783789437,164.61313789634778,145.28012585562348,11.455250619796868,0.04319184382803246,1.6428040702108113,18965.913102527906,37.5021723499615,6.796251702395083,1,1182.3
1989,66.54416024858871,0.33049369201471124,25.28249118593004,182144.73870128748,184.23309157731353,150.633506337886,11.455250619796868,0.04286841594082717,1.610607297058111,19819.141804221836,38.82861211802815,6.718572991969321,1,1225.8
1990,66.56747733256036,0.32731299024446536,25.55799453523424,185913.06856864595,177.89683415834423,151.74320660743703,11.455250619796868,0.04256357690212223,1.5787176478991543,20300.809927804337,40.93892821191997,6.502703113720947,1,1335.8
1991,55.186060709380186,0.32478625332113803,25.46930548350016,187079.63654156617,162.13898055739315,151.77907949466194,11.455250619796868,0.04715317255231628,1.6494506692201785,20043.774077505674,40.14165823661345,6.677243412589636,1,1296.9
1992,57.11940281309467,0.3116414347691097,25.389332464006213,188729.74540064682,158.71325877370717,149.3401332815684,11.455250619796868,0.04599859692883827,1.5698205697935228,18262.367345225404,40.392987221692906,7.096577859254512,1,1386.5
1993,60.4289629720256,0.3142124218144705,25.482068030039468,186745.1999635196,162.6968378391838,148.14777236678708,11.455250619796868,0.04511076474055256,1.6304509816918236,19946.17923731993,37.03410721733725,6.489674929355797,1,1523.5
1994,60.01609109190476,0.32282728679928546,25.471716849009194,185792.93215591332,149.56236404069438,138.45057536132032,11.455250619796868,0.04373311056890431,1.6031239447788235,19212.45694789863,30.964413752526177,7.981610639775633,1,1503.5
1995,66.89739745368651,0.318604969651295,25.290415308210584,182805.3170936923,174.31560348933874,147.19535057874225,11.455250619796868,0.04369531613002018,1.6208177483477146,19482.58516905361,35.71902987368139,6.327153884855881,1,1533.4
1996,66.22310956294115,0.32673398039394147,25.1057292620341,183167.85565900654,183.03752635187737,146.4509483750466,11.455250619796868,0.04657998954780785,1.6036174211086898,19102.314509477626,33.492991894105955,5.895065132825188,1,1517.5
1997,55.03245630343491,0.3166425277621465,25.092877271440294,189697.9288853764,187.44592195223663,148.81739576299924,11.455250619796868,0.047527382100482386,1.6088256365733247,18659.158752921056,33.703494679854956,5.4824778749970875,1,1589.4
1998,56.601254705486355,0.3043011532511672,25.956707625918916,193406.14838233474,180.5930368431509,149.02119606089116,11.455250619796868,0.04714161861885527,1.6182584125751103,16227.535364657826,33.47749583431098,5.723238451095067,1,1624.0
1999,86.94179781634695,0.3320465358532917,25.122703287336563,177000.5164910742,173.83946084120015,141.53600985433656,11.455250619796868,0.04565293068513269,1.5774884884801055,19239.085445245484,36.42823604664004,6.904797144236627,1,1735.1
2000,84.05997546141484,0.33208746139595086,25.297683090633818,176480.8919919541,145.79529395436154,139.26987204477442,11.536259266646416,0.04533727948111784,1.550050846449388,18473.308249562724,37.54831881550818,7.1114571926848065,1,1797.0
